provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;30añosymás
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;1478;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1494;30;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;12;1248;34;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;1289;52;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Deambuladores;3;184;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Lactantes;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 2;     ;10;884;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 3;     ;     ;     ;1196;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 4;     ;     ;     ;4;1342;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ;1410;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 14;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;57;92;124;147;139;126;132;120;105;102;108;96;2213
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;1°;     ;     ;     ;     ;     ;12;855;29;     ;5;4;2;7;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3;43;521;157;44;6;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;17;463;128;30;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;18;375;148;29;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;8;29;158;35;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;33;837;44;2;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;21;921;62;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;40;848;63;4;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;33;863;57;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;37;864;77;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;907;52;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;41;727;74;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;64;684;144;24;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Deambuladores;     ;56;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Lactantes;34;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 2;     ;     ;151;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 3;     ;     ;     ;327;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;589;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;679;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;27;23;18;15;21;37;19;19;23;33;37;302
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;1°;     ;     ;     ;     ;     ;5;690;35;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;49;611;35;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;26;613;41;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;27;670;39;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;15;785;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;15;773;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;9;795;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;17;801;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;13;749;8;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;24;802;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;29;720;32;1;5;4;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;29;637;33;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Deambuladores;     ;96;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Lactantes;14;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Sala de 2;     ;7;306;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Sala de 3;     ;     ;2;531;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Sala de 4;     ;     ;     ;6;685;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;Sala de 5;     ;     ;     ;     ;2;754;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 15;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;127;173;219;203;150;133;124;118;136;123;124;93;1110
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ;459;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;9;735;297;101;19;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;5;679;223;73;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;13;706;208;47;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;26;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;3;495;11;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;11;520;22;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;498;30;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;6;489;21;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;476;26;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;461;30;6;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;139;766;52;12;3;     ;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;92;864;184;46;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Deambuladores;     ;119;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Lactantes;55;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Sala de 2;     ;     ;170;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Sala de 3;     ;     ;     ;183;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;241;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;282;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;30;45;71;115;99;133;138;125;115;117;128;96;1224
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;804;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;18;621;70;4;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;694;61;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;18;669;66;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;813;13;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;817;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;825;11;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;858;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;798;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;851;22;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;19;680;48;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;25;662;55;7;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;Deambuladores;     ;101;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Ciudad de Buenos Aires;Comuna 2;Privado;Urbano;Lactantes;18;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
